
"PowerShares QQQ Trust, Series 1 (ETF)",Last: 720.1,Change:  7.95
Date: 14 de julio de 2026 a las 17:50 GMT-4,Bid: 720,Ask: 720.1,Size: 560*160,Volume: 29.187.025
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Aug 31 2026,QQQ260831C00718000,27.18,3.855,27.14,27.48,60,0.2356,0.5529,0.0064,61,718.00,QQQ260831P00718000,21.42,-5.015,21.9,22.18,9,0.236,-0.4542,0.0066,187
Mon Aug 31 2026,QQQ260831C00719000,26.75,3.99,26.54,26.87,23,0.2348,0.5465,0.0064,75,719.00,QQQ260831P00719000,23.1,-3.665,22.29,22.58,12,0.235,-0.4608,0.0066,101
Mon Aug 31 2026,QQQ260831C00720000,26.17,3.95,25.97,26.27,198,0.2336,0.54,0.0065,760,720.00,QQQ260831P00720000,22.5,-4.755,22.71,22.99,131,0.2344,-0.4671,0.0067,467
Mon Aug 31 2026,QQQ260831C00721000,25.71,4.02,25.36,25.68,9,0.233,0.5337,0.0065,143,721.00,QQQ260831P00721000,22.8,-4.905,23.11,23.4,18,0.2333,-0.4741,0.0067,207
Mon Aug 31 2026,QQQ260831C00722000,25.55,4.39,24.78,25.09,20,0.2321,0.5274,0.0065,91,722.00,QQQ260831P00722000,23.41,-4.775,23.53,23.82,14,0.2324,-0.4808,0.0067,90
Mon Aug 31 2026,QQQ260831C00723000,25.48,4.835,24.2,24.52,5,0.2312,0.5209,0.0066,181,723.00,QQQ260831P00723000,24.19,-4.485,23.95,24.27,2,0.2316,-0.4873,0.0068,143
Mon Aug 31 2026,QQQ260831C00724000,27.79,0,23.62,23.94,0,0.2305,0.514,0.0066,81,724.00,QQQ260831P00724000,24.68,-4.49,24.39,24.7,8,0.2307,-0.4942,0.0068,81
Mon Aug 31 2026,QQQ260831C00725000,23.41,3.78,23.09,23.38,25,0.2296,0.5077,0.0066,665,725.00,QQQ260831P00725000,23.87,-5.805,24.83,25.14,168,0.2299,-0.5013,0.0068,335
Mon Aug 31 2026,QQQ260831C00726000,22.98,3.845,22.51,22.82,12,0.2287,0.501,0.0066,143,726.00,QQQ260831P00726000,29.51,0,25.27,25.59,0,0.229,-0.5083,0.0069,129
Mon Aug 31 2026,QQQ260831C00727000,19.1,0,21.97,22.27,0,0.2278,0.4943,0.0067,181,727.00,QQQ260831P00727000,28.12,0,25.73,26.02,0,0.2282,-0.5153,0.0069,311
Mon Aug 31 2026,QQQ260831C00728000,18.25,0,21.42,21.73,0,0.227,0.4875,0.0067,52,728.00,QQQ260831P00728000,27.94,0,26.19,26.52,0,0.2274,-0.5223,0.0069,72
Mon Aug 31 2026,QQQ260831C00729000,17.78,0,20.91,21.19,0,0.2262,0.4808,0.0067,70,729.00,QQQ260831P00729000,29.41,0,26.66,26.99,0,0.2266,-0.5294,0.007,45
Mon Aug 31 2026,QQQ260831C00730000,21.2,3.97,20.38,20.66,138,0.2252,0.4739,0.0067,524,730.00,QQQ260831P00730000,27.11,-5.345,27.13,27.43,173,0.2257,-0.5365,0.007,502
Mon Aug 31 2026,QQQ260831C00731000,18.5,1.69,19.86,20.15,2,0.2246,0.4671,0.0068,40,731.00,QQQ260831P00731000,32.42,0,27.62,27.94,0,0.2249,-0.5437,0.007,42
Mon Aug 31 2026,QQQ260831C00732000,16.34,0,19.35,19.63,0,0.2238,0.4602,0.0068,78,732.00,QQQ260831P00732000,26,0,28.11,28.45,0,0.224,-0.5509,0.007,136
Mon Aug 31 2026,QQQ260831C00733000,18.58,2.725,18.82,19.13,2,0.2229,0.4533,0.0068,84,733.00,QQQ260831P00733000,26.46,0,28.61,28.95,0,0.2232,-0.5581,0.007,161
Mon Aug 31 2026,QQQ260831C00734000,19.13,3.71,18.35,18.63,50,0.2222,0.4461,0.0068,194,734.00,QQQ260831P00734000,28.14,-6.47,29.12,29.46,50,0.2224,-0.5654,0.0071,208
Mon Aug 31 2026,QQQ260831C00735000,18.18,3.185,17.86,18.14,64,0.2214,0.4391,0.0068,660,735.00,QQQ260831P00735000,33.75,0,29.63,29.98,0,0.2216,-0.5727,0.0071,155
Mon Aug 31 2026,QQQ260831C00736000,21.38,0,17.35,17.65,0,0.2205,0.4324,0.0068,56,736.00,QQQ260831P00736000,44.15,0,30.16,30.5,0,0.2208,-0.58,0.0071,108
Mon Aug 31 2026,QQQ260831C00737000,14.58,0,16.9,17.18,0,0.2198,0.4252,0.0068,179,737.00,QQQ260831P00737000,35.5,0,30.69,31.03,0,0.22,-0.5874,0.0071,224
Mon Aug 31 2026,QQQ260831C00738000,15.25,0,16.43,16.71,0,0.2189,0.4184,0.0068,88,738.00,QQQ260831P00738000,31.56,-5.535,31.23,31.58,3,0.2192,-0.5947,0.0071,102
Mon Aug 31 2026,QQQ260831C00739000,20.01,0,15.97,16.25,0,0.2184,0.4109,0.0068,128,739.00,QQQ260831P00739000,31.72,0,30.11,32.44,0,0.2117,-0.6021,0.0071,50
Mon Aug 31 2026,QQQ260831C00740000,15.76,2.785,15.52,15.79,53,0.2173,0.4044,0.0068,564,740.00,QQQ260831P00740000,38.19,0,30.69,32.88,0,0.2104,-0.6096,0.0071,271
Mon Aug 31 2026,QQQ260831C00741000,15.65,3.07,15.08,15.36,1,0.2166,0.3974,0.0068,57,741.00,QQQ260831P00741000,33.59,0,31.26,33.46,0,0.2096,-0.617,0.0071,51
Mon Aug 31 2026,QQQ260831C00742000,14.67,2.455,14.64,14.91,16,0.2158,0.3903,0.0068,1817,742.00,QQQ260831P00742000,43.15,0,31.79,34.15,0,0.2093,-0.6244,0.0071,25
Mon Aug 31 2026,QQQ260831C00743000,14.45,2.615,14.22,14.48,94,0.2151,0.3833,0.0068,142,743.00,QQQ260831P00743000,42.1,0,32.37,34.58,0,0.2077,-0.6318,0.0071,82
Mon Aug 31 2026,QQQ260831C00744000,14.81,3.34,13.8,14.06,22,0.2145,0.376,0.0067,209,744.00,QQQ260831P00744000,39.4,0,32.96,35.17,0,0.2067,-0.6395,0.0071,49
Mon Aug 31 2026,QQQ260831C00745000,13.67,2.545,13.39,13.65,171,0.2136,0.3693,0.0067,242,745.00,QQQ260831P00745000,43.28,0,33.61,35.94,0,0.2072,-0.6468,0.0071,117
Mon Aug 31 2026,QQQ260831C00746000,13.2,2.455,12.98,13.25,18,0.2132,0.3618,0.0067,119,746.00,QQQ260831P00746000,44.85,0,34.17,36.55,0,0.2061,-0.6544,0.0071,42
Mon Aug 31 2026,QQQ260831C00747000,13.29,2.845,12.59,12.85,12,0.2125,0.3549,0.0067,128,747.00,QQQ260831P00747000,50.43,0,34.8,37.17,0,0.2055,-0.6617,0.0071,172
Mon Aug 31 2026,QQQ260831C00748000,13.25,3.17,12.2,12.46,9,0.2118,0.3479,0.0066,166,748.00,QQQ260831P00748000,39.39,0,35.43,37.64,0,0.2038,-0.6692,0.007,16
Mon Aug 31 2026,QQQ260831C00749000,12.07,2.31,11.82,12.09,12,0.2112,0.341,0.0066,100,749.00,QQQ260831P00749000,37.35,0,36.05,38.27,0,0.2029,-0.6766,0.007,2
Mon Aug 31 2026,QQQ260831C00750000,11.52,2.045,11.46,11.7,88,0.2104,0.3341,0.0066,963,750.00,QQQ260831P00750000,39.11,-5.725,36.86,39.08,3,0.204,-0.6841,0.007,41
Mon Aug 31 2026,QQQ260831C00751000,11.4,2.24,11.09,11.35,38,0.2097,0.3274,0.0066,135,751.00,QQQ260831P00751000,36.6,0,37.29,39.57,0,0.2011,-0.6915,0.007,13
Mon Aug 31 2026,QQQ260831C00752000,10.9,2.04,10.74,10.99,11,0.2091,0.3206,0.0065,65,752.00,QQQ260831P00752000,43.22,0,37.95,41.43,0,0.2071,-0.6988,0.007,3
Mon Aug 31 2026,QQQ260831C00753000,10.27,1.705,10.39,10.64,3,0.2084,0.3138,0.0065,69,753.00,QQQ260831P00753000,33.39,0,38.62,40.9,0,0.1996,-0.7062,0.0069,6
Mon Aug 31 2026,QQQ260831C00754000,10.36,2.08,10.05,10.3,2,0.2078,0.307,0.0064,17,754.00,QQQ260831P00754000,39.19,0,39.3,41.64,0,0.1992,-0.7134,0.0069,19
Mon Aug 31 2026,QQQ260831C00755000,10.35,2.35,9.72,9.97,20,0.2072,0.3003,0.0064,155,755.00,QQQ260831P00755000,44.81,0,39.98,43.7,0,0.2065,-0.7207,0.0068,18
Mon Aug 31 2026,QQQ260831C00756000,10.08,2.35,9.4,9.64,3,0.2066,0.2936,0.0064,75,756.00,QQQ260831P00756000,38.98,0,40.68,43.23,0,0.199,-0.7279,0.0068,6
Mon Aug 31 2026,QQQ260831C00757000,9.75,2.285,9.09,9.33,2,0.2059,0.287,0.0063,90,757.00,QQQ260831P00757000,48.58,0,41.38,45.24,0,0.2061,-0.735,0.0068,4
Mon Aug 31 2026,QQQ260831C00758000,9.44,2.23,8.78,9.01,9,0.2054,0.2805,0.0062,120,758.00,QQQ260831P00758000,38.76,0,42.09,44.45,0,0.1963,-0.7422,0.0067,24
Mon Aug 31 2026,QQQ260831C00759000,8.73,1.775,8.48,8.71,5,0.2048,0.274,0.0062,38,759.00,QQQ260831P00759000,0,0,42.81,46.67,0,0.205,-0.7492,0.0067,0
Mon Aug 31 2026,QQQ260831C00760000,8.42,1.695,8.19,8.42,29,0.2042,0.2675,0.0061,5282,760.00,QQQ260831P00760000,51.35,0,43.67,46.02,0,0.1965,-0.7563,0.0066,10
Mon Aug 31 2026,QQQ260831C00761000,8.79,2.31,7.9,8.13,4,0.2036,0.2612,0.0061,21,761.00,QQQ260831P00761000,51.5,0,44.27,48.13,0,0.2037,-0.7634,0.0066,11
Mon Aug 31 2026,QQQ260831C00762000,7.9,1.655,7.63,7.85,75,0.2031,0.2549,0.006,72,762.00,QQQ260831P00762000,52.86,0,45.02,48.88,0,0.2033,-0.7703,0.0065,22
Mon Aug 31 2026,QQQ260831C00763000,7.7,1.68,7.36,7.59,4,0.2027,0.2486,0.006,42,763.00,QQQ260831P00763000,0,0,45.77,49.63,0,0.2027,-0.7771,0.0065,0
Mon Aug 31 2026,QQQ260831C00764000,7.4,1.59,7.1,7.32,86,0.2021,0.2424,0.0059,58,764.00,QQQ260831P00764000,0,0,46.53,49.12,0,0.1935,-0.784,0.0064,0
Mon Aug 31 2026,QQQ260831C00765000,6.9,1.325,6.84,7.06,56,0.2016,0.2363,0.0058,214,765.00,QQQ260831P00765000,54.75,0,47.3,51.17,0,0.2015,-0.7907,0.0064,1
Mon Aug 31 2026,QQQ260831C00766000,6.85,1.455,6.6,6.82,546,0.2012,0.2303,0.0058,49,766.00,QQQ260831P00766000,48.15,0,48.08,51.94,0,0.2011,-0.7974,0.0063,10
Mon Aug 31 2026,QQQ260831C00767000,6.61,1.415,6.36,6.57,37,0.2006,0.2243,0.0057,73,767.00,QQQ260831P00767000,0,0,48.86,52.72,0,0.2004,-0.804,0.0063,0
Mon Aug 31 2026,QQQ260831C00768000,6.15,1.145,6.12,6.33,25,0.2001,0.2185,0.0056,123,768.00,QQQ260831P00768000,0,0,49.65,52.25,0,0.1906,-0.8106,0.0062,0
Mon Aug 31 2026,QQQ260831C00769000,6.2,1.38,5.9,6.11,31,0.1997,0.2127,0.0055,116,769.00,QQQ260831P00769000,52.36,0,50.46,54.3,0,0.1995,-0.8171,0.0061,1
Mon Aug 31 2026,QQQ260831C00770000,5.68,1.04,5.71,5.89,151,0.1995,0.207,0.0055,548,770.00,QQQ260831P00770000,65.34,0,51.26,53.59,0,0.187,-0.8235,0.006,6
Mon Aug 31 2026,QQQ260831C00771000,5.65,1.185,5.46,5.67,66,0.1987,0.2013,0.0054,268,771.00,QQQ260831P00771000,0,0,52.08,55.91,0,0.1986,-0.8298,0.006,0
Mon Aug 31 2026,QQQ260831C00772000,5.43,1.135,5.26,5.47,94,0.1984,0.1958,0.0053,408,772.00,QQQ260831P00772000,0,0,52.9,56.73,0,0.1981,-0.8361,0.0059,0
Mon Aug 31 2026,QQQ260831C00773000,5.29,1.16,5.06,5.21,266,0.1976,0.1903,0.0052,76,773.00,QQQ260831P00773000,49.5,0,53.73,56.34,0,0.1871,-0.8424,0.0059,1
Mon Aug 31 2026,QQQ260831C00774000,5.16,1.19,4.87,5.01,159,0.1972,0.185,0.0051,88,774.00,QQQ260831P00774000,67.07,0,54.57,58.39,0,0.1972,-0.8486,0.0058,13
Mon Aug 31 2026,QQQ260831C00775000,4.88,1.06,4.7,4.83,147,0.197,0.1797,0.0051,462,775.00,QQQ260831P00775000,56.3,-8.805,55.41,59.24,2,0.1968,-0.8546,0.0057,6
Mon Aug 31 2026,QQQ260831C00780000,3.93,0.795,3.83,4.02,73,0.1954,0.1547,0.0046,722,780.00,QQQ260831P00780000,57.9,0,59.73,62.35,0,0.1812,-0.8835,0.0054,53
Mon Aug 31 2026,QQQ260831C00785000,3.22,0.665,3.15,3.25,35,0.1937,0.1322,0.0042,364,785.00,QQQ260831P00785000,61.19,0,64.21,66.83,0,0.1742,-0.9108,0.0051,5
Mon Aug 31 2026,QQQ260831C00790000,2.7,0.62,2.57,2.65,19,0.1926,0.1123,0.0038,318,790.00,QQQ260831P00790000,67.27,0,68.83,71.47,0,0,-0.9352,0.0046,4
Mon Aug 31 2026,QQQ260831C00795000,2.21,0.525,2.08,2.16,17,0.1917,0.0949,0.0034,517,795.00,QQQ260831P00795000,84.6,0,73.59,77.34,0,0.1905,-0.9578,0.0044,3
Mon Aug 31 2026,QQQ260831C00800000,1.69,0.325,1.69,1.74,156,0.191,0.08,0.003,4938,800.00,QQQ260831P00800000,92.69,0,78.44,82.06,0,0,-0.9766,0.004,0
Mon Aug 31 2026,QQQ260831C00805000,1.39,0.275,1.37,1.43,10,0.191,0.0675,0.0026,359,805.00,QQQ260831P00805000,0,0,83.37,86.99,0,0,-0.9896,0.0023,0
Mon Aug 31 2026,QQQ260831C00810000,1.15,0.24,1.11,1.17,47,0.1911,0.0568,0.0023,414,810.00,QQQ260831P00810000,74.53,0,88.37,91.94,0,0,-0.997,0.0007,0
Mon Aug 31 2026,QQQ260831C00815000,0.97,0.225,0.91,0.97,3,0.1918,0.048,0.002,370,815.00,QQQ260831P00815000,103.19,0,93.37,96.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00820000,0.81,0.195,0.74,0.8,15,0.1924,0.0408,0.0017,812,820.00,QQQ260831P00820000,85.42,0,98.36,101.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00825000,0.61,0.09,0.61,0.67,22,0.1935,0.0348,0.0015,2778,825.00,QQQ260831P00825000,116.23,0,103.36,106.93,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00830000,0.49,0,0.5,0.56,0,0.1946,0.0297,0.0013,345,830.00,QQQ260831P00830000,105,0,108.36,111.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00835000,0.5,0.125,0.42,0.48,111,0.1965,0.0256,0.0011,191,835.00,QQQ260831P00835000,98.5,0,113.36,116.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00840000,0.41,0.09,0.36,0.42,87,0.199,0.0221,0.001,276,840.00,QQQ260831P00840000,102.99,0,118.36,121.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00845000,0.33,0.05,0.31,0.36,31,0.2013,0.0191,0.0009,394,845.00,QQQ260831P00845000,110.35,0,123.36,126.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00850000,0.23,0,0.26,0.32,0,0.2036,0.0166,0.0008,1019,850.00,QQQ260831P00850000,136.4,0,128.36,131.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00855000,0.32,0,0.23,0.28,0,0.2062,0.0146,0.0007,533,855.00,QQQ260831P00855000,0,0,133.36,136.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00860000,0.18,0,0.2,0.25,0,0.2089,0.0129,0.0006,444,860.00,QQQ260831P00860000,0,0,138.36,141.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00865000,0.29,0,0.17,0.23,0,0.2116,0.0114,0.0005,322,865.00,QQQ260831P00865000,0,0,143.36,146.93,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00870000,0.18,0,0.15,0.2,0,0.214,0.0101,0.0005,845,870.00,QQQ260831P00870000,0,0,148.36,151.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00875000,0.15,0,0.14,0.18,0,0.2176,0.0089,0.0004,376,875.00,QQQ260831P00875000,0,0,153.36,156.93,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00880000,0.23,0,0.12,0.16,0,0.2199,0.008,0.0004,514,880.00,QQQ260831P00880000,0,0,158.36,161.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00885000,0.14,0,0.1,0.15,0,0.2224,0.0072,0.0003,153,885.00,QQQ260831P00885000,0,0,163.36,166.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00890000,0.17,0,0.09,0.14,0,0.2257,0.0064,0.0003,136,890.00,QQQ260831P00890000,0,0,168.36,171.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00895000,0.16,0,0.08,0.13,0,0.2287,0.0058,0.0003,56,895.00,QQQ260831P00895000,0,0,173.36,176.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00900000,0.17,0,0.07,0.12,0,0.2316,0.0052,0.0002,163,900.00,QQQ260831P00900000,185.26,0,178.36,181.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00905000,0.42,0,0.06,0.11,0,0.234,0.0047,0.0002,167,905.00,QQQ260831P00905000,0,0,183.36,186.97,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00910000,0.41,0,0.06,0.1,0,0.2374,0.0042,0.0002,112,910.00,QQQ260831P00910000,0,0,188.36,191.93,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00915000,0.26,0,0.05,0.09,0,0.2394,0.0038,0.0002,136,915.00,QQQ260831P00915000,0,0,193.36,196.93,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00920000,0.09,0,0.05,0.09,0,0.2442,0.0035,0.0002,68,920.00,QQQ260831P00920000,0,0,198.36,201.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00925000,0.11,0,0.04,0.09,0,0.2474,0.0031,0.0001,82,925.00,QQQ260831P00925000,0,0,203.36,206.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00930000,0.14,0,0.04,0.08,0,0.2501,0.0028,0.0001,255,930.00,QQQ260831P00930000,0,0,208.36,211.96,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00935000,0.15,0,0.03,0.08,0,0.2529,0.0026,0.0001,407,935.00,QQQ260831P00935000,0,0,213.36,216.93,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00940000,0.07,0,0.03,0.07,0,0.2552,0.0023,0.0001,442,940.00,QQQ260831P00940000,0,0,218.36,221.94,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00945000,0.22,0,0.03,0.07,0,0.26,0.0021,0.0001,272,945.00,QQQ260831P00945000,0,0,223.37,226.93,0,0,-1,0,0
Mon Aug 31 2026,QQQ260831C00950000,0.03,-0.005,0.02,0.07,349,0.262,0.0019,0.0001,25738,950.00,QQQ260831P00950000,0,0,228.37,231.94,0,0,-1,0,0
Fri Sep 18 2026,QQQ260918C00205000,530.84,0,514.6,518.28,0,1.1953,0.9991,0,14,205.00,QQQ260918P00205000,0.03,0.02,0.01,0.05,631,0.9408,-0.0004,0,4798
Fri Sep 18 2026,QQQ260918C00210000,529.05,0,509.64,513.32,0,1.1748,0.9991,0,6,210.00,QQQ260918P00210000,0.07,0,0.02,0.06,0,0.9445,-0.0004,0,1575
Fri Sep 18 2026,QQQ260918C00215000,0,0,504.68,508.36,0,1.1531,0.9991,0,0,215.00,QQQ260918P00215000,0.02,0,0.02,0.06,0,0.9271,-0.0004,0,1187
Fri Sep 18 2026,QQQ260918C00220000,361,0,499.72,503.4,0,1.1319,0.999,0,1,220.00,QQQ260918P00220000,0.03,0,0.02,0.07,0,0.9188,-0.0004,0,1483
Fri Sep 18 2026,QQQ260918C00225000,483.93,0,494.76,498.44,0,1.1112,0.999,0,51,225.00,QQQ260918P00225000,0.02,0,0.01,0.07,0,0.8935,-0.0005,0,578
Fri Sep 18 2026,QQQ260918C00230000,0,0,489.81,493.48,0,1.0926,0.999,0,0,230.00,QQQ260918P00230000,0.04,0,0.03,0.07,0,0.8934,-0.0005,0,654
Fri Sep 18 2026,QQQ260918C00235000,500.85,0,484.88,488.52,0,1.0775,0.9989,0,2,235.00,QQQ260918P00235000,0.03,-0.01,0.02,0.07,1,0.8696,-0.0006,0,280
Fri Sep 18 2026,QQQ260918C00240000,469.09,0,479.88,483.55,0,1.0503,0.9989,0,52,240.00,QQQ260918P00240000,0.05,0,0.02,0.07,0,0.8539,-0.0006,0,573
Fri Sep 18 2026,QQQ260918C00245000,456.41,0,474.92,478.59,0,1.0329,0.9988,0,4,245.00,QQQ260918P00245000,0.05,0,0.02,0.08,0,0.8459,-0.0006,0,595
Fri Sep 18 2026,QQQ260918C00250000,459.72,0,469.97,473.63,0,1.0159,0.9988,0,51,250.00,QQQ260918P00250000,0.04,0,0.03,0.05,0,0.8156,-0.0007,0,3099
Fri Sep 18 2026,QQQ260918C00255000,475.72,0,465,468.67,0,0.9977,0.9987,0,11,255.00,QQQ260918P00255000,0.05,0,0.05,0.06,0,0.8224,-0.0008,0,915
Fri Sep 18 2026,QQQ260918C00260000,485.65,0,460.04,463.72,0,0.9799,0.9987,0,2,260.00,QQQ260918P00260000,0.05,-0.005,0.03,0.08,26,0.8077,-0.0008,0,353
Fri Sep 18 2026,QQQ260918C00265000,483.02,0,455.12,458.76,0,0.9681,0.9986,0,2,265.00,QQQ260918P00265000,0.1,0,0.05,0.09,0,0.8102,-0.0009,0,459
Fri Sep 18 2026,QQQ260918C00270000,478.1,0,450.17,453.8,0,0.9509,0.9986,0,1,270.00,QQQ260918P00270000,0.11,0,0.05,0.09,0,0.7957,-0.0009,0,831
Fri Sep 18 2026,QQQ260918C00275000,434.68,0,445.16,448.84,0,0.9285,0.9985,0,101,275.00,QQQ260918P00275000,0.11,0,0.05,0.1,0,0.7864,-0.001,0,487
Fri Sep 18 2026,QQQ260918C00280000,433.75,0,440.22,443.88,0,0.9148,0.9984,0,14,280.00,QQQ260918P00280000,0.12,0,0.04,0.1,0,0.7677,-0.0011,0,1332
Fri Sep 18 2026,QQQ260918C00285000,423.68,0,435.26,438.92,0,0.8998,0.9984,0,15,285.00,QQQ260918P00285000,0.13,0,0.04,0.1,0,0.754,-0.0011,0,742
Fri Sep 18 2026,QQQ260918C00290000,342.99,0,430.3,433.97,0,0.8839,0.9983,0,15,290.00,QQQ260918P00290000,0.11,0,0.04,0.11,0,0.7452,-0.0012,0,1131
Fri Sep 18 2026,QQQ260918C00295000,452.05,0,425.35,429.01,0,0.8695,0.9982,0,52,295.00,QQQ260918P00295000,0.11,0,0.04,0.11,0,0.7319,-0.0013,0,752
Fri Sep 18 2026,QQQ260918C00300000,445.7,0,420.43,424.05,0,0.859,0.9981,0,22,300.00,QQQ260918P00300000,0.08,-0.005,0.05,0.11,1,0.7231,-0.0014,0,2994
Fri Sep 18 2026,QQQ260918C00305000,387.78,0,415.45,419.1,0,0.8426,0.998,0,4,305.00,QQQ260918P00305000,0.14,0,0.05,0.12,0,0.7142,-0.0015,0,1202
Fri Sep 18 2026,QQQ260918C00310000,314.62,0,410.52,414.14,0,0.8323,0.9979,0,4,310.00,QQQ260918P00310000,0.09,0,0.05,0.13,0,0.7051,-0.0016,0,805
Fri Sep 18 2026,QQQ260918C00315000,399.49,0,405.52,409.18,0,0.8128,0.9978,0,29,315.00,QQQ260918P00315000,0.09,0,0.06,0.12,0,0.6925,-0.0017,0,1122
Fri Sep 18 2026,QQQ260918C00320000,400.31,0,400.58,404.23,0,0.8018,0.9977,0,27,320.00,QQQ260918P00320000,0.17,0,0.07,0.13,0,0.6869,-0.0018,0,1646
Fri Sep 18 2026,QQQ260918C00325000,417.09,0,395.6,399.27,0,0.7852,0.9975,0,14,325.00,QQQ260918P00325000,0.13,0,0.08,0.15,0,0.6837,-0.002,0,1268
Fri Sep 18 2026,QQQ260918C00330000,398.16,0,390.66,394.31,0,0.7744,0.9974,0,28,330.00,QQQ260918P00330000,0.11,-0.02,0.1,0.16,10,0.6794,-0.0021,0,1704
Fri Sep 18 2026,QQQ260918C00335000,373.33,0,385.71,389.36,0,0.7626,0.9973,0,49,335.00,QQQ260918P00335000,0.12,-0.02,0.1,0.16,10,0.6673,-0.0022,0,1129
Fri Sep 18 2026,QQQ260918C00340000,400.5,0,380.76,384.4,0,0.751,0.9971,0,24,340.00,QQQ260918P00340000,0.13,-0.02,0.11,0.17,10,0.6601,-0.0024,0,1062
Fri Sep 18 2026,QQQ260918C00345000,398.36,0,375.84,379.45,0,0.7404,0.997,0,9,345.00,QQQ260918P00345000,0.14,-0.025,0.11,0.16,10,0.6458,-0.0025,0,453
Fri Sep 18 2026,QQQ260918C00350000,370,0,370.85,374.49,0,0.726,0.9968,0,61,350.00,QQQ260918P00350000,0.17,-0.005,0.12,0.19,5,0.6429,-0.0027,0,725
Fri Sep 18 2026,QQQ260918C00355000,188.15,0,365.93,369.54,0,0.7166,0.9966,0,5,355.00,QQQ260918P00355000,0.18,0,0.13,0.21,0,0.6373,-0.0029,0,486
Fri Sep 18 2026,QQQ260918C00360000,364.15,0,360.96,364.59,0,0.7035,0.9964,0,10,360.00,QQQ260918P00360000,0.19,0,0.15,0.2,0,0.6275,-0.0031,0,1153
Fri Sep 18 2026,QQQ260918C00365000,359.68,0,355.99,359.64,0,0.6906,0.9962,0,36,365.00,QQQ260918P00365000,0.2,0,0.16,0.23,0,0.623,-0.0033,0,1929
Fri Sep 18 2026,QQQ260918C00370000,354.3,0,351.06,354.69,0,0.6814,0.996,0.0001,17,370.00,QQQ260918P00370000,0.28,0,0.17,0.25,0,0.6165,-0.0035,0.0001,872
Fri Sep 18 2026,QQQ260918C00375000,342.27,0,346.09,349.74,0,0.6705,0.9958,0.0001,21,375.00,QQQ260918P00375000,0.2,-0.055,0.19,0.26,1,0.6097,-0.0037,0.0001,2039
Fri Sep 18 2026,QQQ260918C00380000,319.31,0,341.18,344.79,0,0.6621,0.9955,0.0001,16,380.00,QQQ260918P00380000,0.22,-0.04,0.2,0.28,1,0.6026,-0.004,0.0001,741
Fri Sep 18 2026,QQQ260918C00385000,222.02,0,336.21,339.84,0,0.6497,0.9952,0.0001,22,385.00,QQQ260918P00385000,0.22,-0.055,0.21,0.29,1,0.594,-0.0043,0.0001,192
Fri Sep 18 2026,QQQ260918C00390000,321.1,0,331.26,334.89,0,0.6398,0.995,0.0001,33,390.00,QQQ260918P00390000,0.27,-0.035,0.23,0.3,6,0.5865,-0.0045,0.0001,8273
Fri Sep 18 2026,QQQ260918C00395000,349.6,0,326.29,329.94,0,0.6285,0.9946,0.0001,17,395.00,QQQ260918P00395000,0.27,-0.055,0.24,0.32,2,0.5792,-0.0048,0.0001,1847
Fri Sep 18 2026,QQQ260918C00400000,324.07,9.435,321.36,325,2,0.6194,0.9943,0.0001,70,400.00,QQQ260918P00400000,0.32,-0.025,0.26,0.34,1,0.5725,-0.0052,0.0001,29286
Fri Sep 18 2026,QQQ260918C00405000,305.71,0,316.43,320.05,0,0.6118,0.994,0.0001,21,405.00,QQQ260918P00405000,0.32,-0.045,0.28,0.35,4,0.5648,-0.0055,0.0001,286
